,movieId,popularidade
3686,128975,4
3687,4293,4
3688,3774,4
3689,3786,4
3690,2149,4
3691,2131,4
3692,44204,4
3693,5099,4
3694,5102,4
3695,94266,4
3696,1684,4
3697,32460,4
3698,55245,4
3699,55253,4
3700,1727,4
3701,1730,4
3702,127096,4
3703,127098,4
3704,6710,4
3705,6744,4
3706,680,4
3707,3801,4
3708,3802,4
3709,4259,4
3710,7894,4
3711,1046,4
3712,7316,4
3713,692,4
3714,94070,4
3715,2967,4
3716,2970,4
3717,5147,4
3718,127108,4
3719,71462,4
3720,1305,4
3721,3467,4
3722,5214,4
3723,5222,4
3724,182823,4
3725,271,4
3726,3937,4
3727,31804,4
3728,4012,4
3729,48412,4
3730,2383,4
3731,3909,4
3732,121231,4
3733,5246,4
3734,5248,4
3735,6695,4
3736,184471,4
3737,95307,4
3738,185029,4
3739,1648,4
3740,7587,4
3741,5255,4
3742,5264,4
3743,83132,4
3744,46967,4
3745,47894,4
3746,1979,4
3747,49220,4
3748,7340,4
3749,7362,4
3750,1998,4
3751,3928,4
3752,2771,4
3753,7842,4
3754,3930,4
3755,158813,4
3756,56563,4
3757,2399,4
3758,3728,4
3759,3430,4
3760,3436,4
3761,3445,4
3762,879,4
3763,2836,4
3764,2851,4
3765,6687,4
3766,1326,4
3767,1330,4
3768,7102,4
3769,7116,4
3770,2978,4
3771,2181,4
3772,2182,4
3773,51037,4
3774,152970,4
3775,650,4
3776,7121,4
3777,4502,4
3778,6658,4
3779,4191,4
3780,168254,4
3781,168266,4
3782,168326,4
3783,167018,4
3784,167036,4
3785,4518,4
3786,4229,4
3787,4529,4
3788,4533,4
3789,4535,4
3790,299,4
3791,152091,4
3792,117533,4
3793,840,4
3794,78088,4
3795,117887,4
3796,7084,4
3797,89118,4
3798,50798,4
3799,27882,4
3800,1942,4
3801,88235,4
3802,6625,4
3803,6636,4
3804,6643,4
3805,5414,4
3806,78467,4
3807,5415,4
3808,96432,4
3809,4175,4
3810,1099,4
3811,1111,4
3812,44864,4
3813,45175,4
3814,7982,4
3815,40614,4
3816,85796,4
3817,40723,4
3818,40851,4
3819,96488,4
3820,40955,4
3821,2575,4
3822,2587,4
3823,51091,4
3824,30850,4
3825,2205,4
3826,38304,4
3827,27878,4
3828,27879,4
3829,58301,4
3830,148956,4
3831,95873,4
3832,2996,4
3833,3011,4
3834,4585,4
3835,90345,4
3836,5410,4
3837,97860,4
3838,147378,4
3839,634,4
3840,639,4
3841,1996,4
3842,4605,4
3843,168492,4
3844,151739,4
3845,85131,4
3846,947,4
3847,38798,4
3848,4221,4
3849,4160,4
3850,4168,4
3851,39231,4
3852,6559,4
3853,39234,4
3854,2561,4
3855,39427,4
3856,5428,4
3857,39869,4
3858,5438,4
3859,27837,4
3860,3384,4
3861,2204,4
3862,2639,4
3863,114795,4
3864,2660,4
3865,42734,4
3866,5466,4
3867,3017,4
3868,3031,4
3869,70565,4
3870,43376,4
3871,606,4
3872,58347,4
3873,27790,4
3874,42009,4
3875,58839,4
3876,113348,4
3877,42013,4
3878,4439,4
3879,113573,4
3880,58315,4
3881,98154,4
3882,98203,4
3883,87304,4
3884,2693,4
3885,2807,4
3886,3843,4
3887,3846,4
3888,173145,4
3889,4141,4
3890,3822,4
3891,170697,4
3892,88356,4
3893,87867,4
3894,7069,4
3895,147384,4
3896,1992,4
3897,4628,4
3898,4640,4
3899,5477,4
3900,3689,4
3901,7033,4
3902,90376,4
3903,5522,4
3904,5527,4
3905,7048,4
3906,90430,4
3907,147380,4
3908,100390,4
3909,70159,4
3910,2241,4
3911,574,4
3912,112911,4
3913,2264,4
3914,37240,4
3915,577,4
3916,34532,4
3917,581,4
3918,142222,4
3919,3074,4
3920,100507,4
3921,6368,4
3922,4686,4
3923,45442,4
3924,2091,4
3925,7369,4
3926,2265,4
3927,85020,4
3928,85022,4
3929,7386,4
3930,6375,4
3931,8951,4
3932,4697,4
3933,5544,4
3934,90717,4
3935,112370,4
3936,27674,4
3937,7026,4
3938,1602,4
3939,1605,4
3940,27604,4
3941,53024,4
3942,53127,4
3943,3306,4
3944,766,4
3945,387,4
3946,74685,4
3947,365,4
3948,6337,4
3949,6339,4
3950,6341,4
3951,8362,4
3952,2522,4
3953,8967,4
3954,8364,4
3955,69275,4
3956,90531,4
3957,4703,4
3958,142997,4
3959,52694,4
3960,6989,4
3961,7000,4
3962,101577,4
3963,101612,4
3964,6308,4
3965,4066,4
3966,4067,4
3967,1066,4
3968,4091,4
3969,4042,4
3970,4389,4
3971,173291,4
3972,174053,4
3973,160954,4
3974,123,4
3975,2057,4
3976,2066,4
3977,160271,4
3978,6332,4
3979,6288,4
3980,3076,4
3981,4419,4
3982,4432,4
3983,59333,4
3984,8011,4
3985,1592,4
3986,25771,4
3987,3091,4
3988,3093,4
3989,5646,4
3990,3677,4
3991,4721,4
3992,5668,4
3993,142422,4
3994,109578,4
3995,109673,4
3996,109846,4
3997,52967,4
3998,27397,4
3999,1860,4
4000,53318,4
4001,48696,4
4002,4792,4
4003,4738,4
4004,4745,4
4005,4063,4
4006,7481,4
4007,7541,4
4008,140956,4
4009,7748,4
4010,2677,4
4011,7720,4
4012,187,4
4013,7448,4
4014,7450,4
4015,109483,4
4016,1353,4
4017,140247,4
4018,140359,4
4019,2882,4
4020,456,4
4021,74154,4
4022,74324,4
4023,5712,4
4024,74510,4
4025,2166,4
4026,60760,4
4027,60941,4
4028,4381,4
4029,7215,4
4030,1550,4
4031,7228,4
4032,27193,4
4033,1392,4
4034,25825,4
4035,101962,4
4036,6249,4
4037,6252,4
4038,6286,4
4039,80126,4
4040,4773,4
4041,4725,4
4042,4727,4
4043,61352,4
4044,106540,4
4045,34336,4
4046,103075,4
4047,6220,4
4048,3117,4
4049,4802,4
4050,82667,4
4051,38,4
4052,2043,4
4053,2050,4
4054,4803,4
4055,3865,4
4056,4124,4
4057,4126,4
4058,4808,4
4059,1837,4
4060,3109,4
4061,3111,4
4062,1844,4
4063,5809,4
4064,26865,4
4065,1598,4
4066,3225,4
4067,3230,4
4068,1382,4
4069,479,4
4070,487,4
4071,5843,4
4072,105954,4
4073,461,4
4074,33834,4
4075,105653,4
4076,5873,4
4077,33880,4
4078,34271,4
4079,3190,4
4080,3194,4
4081,5879,4
4082,102993,4
4083,523,4
4084,67267,4
4085,67295,4
4086,67695,4
4087,67788,4
4088,6978,4
4089,73344,4
4090,137337,4
4091,2615,4
4092,73015,4
4093,3224,4
4094,62293,4
4095,62511,4
4096,7259,4
4097,5899,4
4098,7294,4
4099,66665,4
4100,3732,4
4101,4339,4
4102,3142,4
4103,4850,4
4104,1503,4
4105,199,4
4106,63433,4
4107,63479,4
4108,63540,4
4109,2333,4
4110,513,4
4111,518,4
4112,104076,4
4113,2337,4
4114,3167,4
4115,53435,4
4116,92507,4
4117,5891,4
4118,5951,4
4119,105037,4
4120,2902,4
4121,2905,4
4122,6852,4
4123,135567,4
4124,136016,4
4125,3627,4
4126,1422,4
4127,4888,4
4128,6184,4
4129,105197,4
4130,3584,4
4131,8501,4
4132,26471,4
4133,3163,4
4134,104069,4
4135,210,4
4136,512,4
4137,103980,4
4138,6012,4
4139,6040,4
4140,5988,4
4141,33499,4
4142,53956,4
4143,6872,4
4144,65188,4
4145,65585,4
4146,718,4
4147,4969,4
4148,3990,4
4149,47382,4
4150,134214,4
4151,2016,4
4152,3606,4
4153,187541,4
4154,7706,4
4155,4898,4
4156,1999,4
4157,4912,4
4158,3973,4
4159,132157,4
4160,240,4
4161,3953,4
4162,132796,4
4163,47810,4
4164,26322,4
4165,65642,4
4166,7762,4
4167,7766,4
4168,4928,4
4169,8581,4
4170,72167,4
4171,103596,4
4172,6093,4
4173,72356,4
4174,2789,4
4175,7303,4
4176,86142,4
4177,1447,4
4178,165101,4
4179,6039,4
4180,4024,3
4181,48593,3
4182,2051,3
4183,2041,3
4184,2038,3
4185,2035,3
4186,4035,3
4187,82499,3
4188,1003,3
4189,998,3
4190,7728,3
4191,175661,3
4192,46850,3
4193,46572,3
4194,46062,3
4195,48744,3
4196,6027,3
4197,6022,3
4198,64993,3
4199,26422,3
4200,26375,3
4201,1453,3
4202,1439,3
4203,104303,3
4204,104283,3
4205,6100,3
4206,103801,3
4207,103655,3
4208,6063,3
4209,6051,3
4210,6041,3
4211,103984,3
4212,3185,3
4213,3179,3
4214,6005,3
4215,6002,3
4216,26528,3
4217,26492,3
4218,1484,3
4219,1465,3
4220,64167,3
4221,6183,3
4222,6170,3
4223,6162,3
4224,6148,3
4225,528,3
4226,26171,3
4227,103883,3
4228,26585,3
4229,26578,3
4230,63436,3
4231,26712,3
4232,26686,3
4233,6193,3
4234,3135,3
4235,3129,3
4236,3127,3
4237,26082,3
4238,1430,3
4239,6185,3
4240,104925,3
4241,104906,3
4242,104863,3
4243,5965,3
4244,460,3
4245,5841,3
4246,1497,3
4247,486,3
4248,26778,3
4249,62439,3
4250,62394,3
4251,62376,3
4252,3217,3
4253,68159,3
4254,25937,3
4255,1401,3
4256,521,3
4257,6196,3
4258,64032,3
4259,26629,3
4260,26870,3
4261,26810,3
4262,1529,3
4263,1526,3
4264,106873,3
4265,5833,3
4266,5820,3
4267,102194,3
4268,3097,3
4269,6235,3
4270,536,3
4271,567,3
4272,6219,3
4273,6215,3
4274,6197,3
4275,3206,3
4276,424,3
4277,5788,3
4278,1551,3
4279,60979,3
4280,452,3
4281,61350,3
4282,61348,3
4283,61289,3
4284,26974,3
4285,61026,3
4286,6270,3
4287,68848,3
4288,25850,3
4289,25841,3
4290,68486,3
4291,3235,3
4292,5680,3
4293,5678,3
4294,110297,3
4295,110130,3
4296,5644,3
4297,9018,3
4298,1355,3
4299,5696,3
4300,109187,3
4301,108949,3
4302,60333,3
4303,60293,3
4304,27408,3
4305,27368,3
4306,27311,3
4307,1581,3
4308,2526,3
4309,2525,3
4310,5643,3
4311,109895,3
4312,1596,3
4313,27478,3
4314,27434,3
4315,59727,3
4316,110882,3
4317,6291,3
4318,6327,3
4319,6319,3
4320,6315,3
4321,101283,3
4322,6300,3
4323,6298,3
4324,5589,3
4325,5563,3
4326,5556,3
4327,112006,3
4328,3299,3
4329,3287,3
4330,5625,3
4331,59141,3
4332,2511,3
4333,2495,3
4334,6335,3
4335,6334,3
4336,101076,3
4337,69524,3
4338,8982,3
4339,8959,3
4340,2514,3
4341,8948,3
4342,8939,3
4343,100714,3
4344,6387,3
4345,6374,3
4346,6349,3
4347,6348,3
4348,6345,3
4349,6306,3
4350,3075,3
4351,3064,3
4352,27563,3
4353,111622,3
4354,5613,3
4355,5610,3
4356,69849,3
4357,1609,3
4358,1606,3
4359,1604,3
4360,1601,3
4361,1599,3
4362,59103,3
4363,112515,3
4364,112421,3
4365,100083,3
4366,99917,3
4367,99728,3
4368,1351,3
4369,1340,3
4370,69606,3
4371,2520,3
4372,2477,3
4373,2475,3
4374,2472,3
4375,27728,3
4376,27722,3
4377,59037,3
4378,59014,3
4379,2563,3
4380,8928,3
4381,2540,3
4382,2537,3
4383,2535,3
4384,2534,3
4385,8916,3
4386,70521,3
4387,70361,3
4388,5506,3
4389,112804,3
4390,5497,3
4391,3350,3
4392,5485,3
4393,5483,3
4394,6483,3
4395,99145,3
4396,99106,3
4397,6466,3
4398,6436,3
4399,6433,3
4400,3326,3
4401,3325,3
4402,3324,3
4403,2488,3
4404,58425,3
4405,5476,3
4406,5475,3
4407,5471,3
4408,5470,3
4409,70728,3
4410,70641,3
4411,70533,3
4412,8906,3
4413,8864,3
4414,8838,3
4415,3055,3
4416,3051,3
4417,3048,3
4418,112897,3
4419,5523,3
4420,8833,3
4421,8815,3
4422,70984,3
4423,70946,3
4424,6567,3
4425,6566,3
4426,6558,3
4427,6549,3
4428,617,3
4429,5460,3
4430,114074,3
4431,114060,3
4432,114762,3
4433,3364,3
4434,58332,3
4435,27834,3
4436,96616,3
4437,6584,3
4438,6582,3
4439,96606,3
4440,58303,3
4441,2465,3
4442,2460,3
4443,2453,3
4444,2448,3
4445,27873,3
4446,5437,3
4447,5433,3
4448,2555,3
4449,2554,3
4450,8836,3
4451,8835,3
4452,70994,3
4453,2582,3
4454,8799,3
4455,96448,3
4456,5427,3
4457,5423,3
4458,5417,3
4459,114818,3
4460,115877,3
4461,115680,3
4462,115122,3
4463,5404,3
4464,3406,3
4465,3015,3
4466,96020,3
4467,96655,3
4468,2442,3
4469,2439,3
4470,3395,3
4471,3393,3
4472,1629,3
4473,1626,3
4474,57951,3
4475,30898,3
4476,30848,3
4477,30820,3
4478,116977,3
4479,5391,3
4480,6614,3
4481,1324,3
4482,1323,3
4483,1322,3
4484,117466,3
4485,117192,3
4486,304,3
4487,3423,3
4488,3420,3
4489,95377,3
4490,665,3
4491,95654,3
4492,6650,3
4493,6638,3
4494,6629,3
4495,5387,3
4496,5382,3
4497,326,3
4498,313,3
4499,30803,3
4500,3431,3
4501,56607,3
4502,1670,3
4503,3415,3
4504,118702,3
4505,1649,3
4506,1647,3
4507,57532,3
4508,31184,3
4509,31116,3
4510,57243,3
4511,95067,3
4512,94985,3
4513,1332,3
4514,5337,3
4515,5333,3
4516,291,3
4517,283,3
4518,125916,3
4519,5187,3
4520,1686,3
4521,8695,3
4522,71304,3
4523,71252,3
4524,71211,3
4525,95309,3
4526,2988,3
4527,5250,3
4528,120478,3
4529,2385,3
4530,31700,3
4531,56176,3
4532,55250,3
4533,55241,3
4534,32300,3
4535,32298,3
4536,55553,3
4537,55444,3
4538,32213,3
4539,32022,3
4540,32009,3
4541,31923,3
4542,5137,3
4543,3480,3
4544,5127,3
4545,691,3
4546,94833,3
4547,6750,3
4548,55094,3
4549,55069,3
4550,5074,3
4551,5073,3
4552,3537,3
4553,5046,3
4554,129937,3
4555,6783,3
4556,1236,3
4557,71668,3
4558,94503,3
4559,5076,3
4560,5075,3
4561,3502,3
4562,5120,3
4563,127052,3
4564,2363,3
4565,131714,3
4566,3563,3
4567,5034,3
4568,5021,3
4569,3554,3
4570,130518,3
4571,251,3
4572,130450,3
4573,3544,3
4574,6790,3
4575,93563,3
4576,94018,3
4577,2943,3
4578,32554,3
4579,55116,3
4580,4920,3
4581,4916,3
4582,3559,3
4583,54780,3
4584,54732,3
4585,33421,3
4586,54372,3
4587,4956,3
4588,6827,3
4589,92509,3
4590,72395,3
4591,72129,3
4592,6776,3
4593,6800,3
4594,4991,3
4595,1791,3
4596,2347,3
4597,33639,3
4598,1816,3
4599,212,3
4600,209,3
4601,135532,3
4602,6869,3
4603,8542,3
4604,8526,3
4605,72731,3
4606,72720,3
4607,72701,3
4608,72489,3
4609,6850,3
4610,228,3
4611,134881,3
4612,3598,3
4613,3626,3
4614,4862,3
4615,4852,3
4616,136018,3
4617,2932,3
4618,2931,3
4619,2899,3
4620,6898,3
4621,731,3
4622,715,3
4623,92391,3
4624,6885,3
4625,53974,3
4626,1827,3
4627,33677,3
4628,6954,3
4629,1812,3
4630,1804,3
4631,53550,3
4632,53466,3
4633,33830,3
4634,2331,3
4635,2327,3
4636,4849,3
4637,6950,3
4638,6920,3
4639,91690,3
4640,1176,3
4641,73042,3
4642,2634,3
4643,2633,3
4644,4809,3
4645,4795,3
4646,4794,3
4647,4845,3
4648,4835,3
4649,4833,3
4650,4822,3
4651,3653,3
4652,33725,3
4653,747,3
4654,73854,3
4655,8491,3
4656,73106,3
4657,92008,3
4658,91978,3
4659,6959,3
4660,4757,3
4661,4736,3
4662,4789,3
4663,1836,3
4664,2310,3
4665,34321,3
4666,91126,3
4667,74508,3
4668,74450,3
4669,73929,3
4670,91628,3
4671,6966,3
4672,34153,3
4673,34143,3
4674,33896,3
4675,1856,3
4676,8369,3
4677,8341,3
4678,90888,3
4679,4733,3
4680,1859,3
4681,52767,3
4682,4723,3
4683,7017,3
4684,7016,3
4685,7015,3
4686,7010,3
4687,7009,3
4688,2891,3
4689,4771,3
4690,4765,3
4691,141544,3
4692,4673,3
4693,4663,3
4694,4662,3
4695,143969,3
4696,141866,3
4697,34536,3
4698,34530,3
4699,34528,3
4700,34523,3
4701,36537,3
4702,36509,3
4703,52712,3
4704,4709,3
4705,74754,3
4706,74750,3
4707,74698,3
4708,74916,3
4709,166,3
4710,156,3
4711,38095,3
4712,37736,3
4713,1904,3
4714,1888,3
4715,147382,3
4716,90403,3
4717,7045,3
4718,2874,3
4719,7024,3
4720,90603,3
4721,4688,3
4722,142536,3
4723,52283,3
4724,151315,3
4725,4602,3
4726,147374,3
4727,4644,3
4728,4636,3
4729,145839,3
4730,148888,3
4731,4625,3
4732,4624,3
4733,7060,3
4734,89840,3
4735,89759,3
4736,89305,3
4737,1150,3
4738,75813,3
4739,8261,3
4740,4577,3
4741,4572,3
4742,4563,3
4743,4552,3
4744,40962,3
4745,40959,3
4746,835,3
4747,77364,3
4748,1161,3
4749,7072,3
4750,2227,3
4751,2212,3
4752,146,3
4753,51925,3
4754,51884,3
4755,151455,3
4756,155288,3
4757,1913,3
4758,51024,3
4759,50804,3
4760,157312,3
4761,4492,3
4762,7104,3
4763,8183,3
4764,152083,3
4765,4537,3
4766,3696,3
4767,4531,3
4768,156387,3
4769,156371,3
4770,4520,3
4771,4506,3
4772,158783,3
4773,4488,3
4774,4483,3
4775,4482,3
4776,4480,3
4777,4476,3
4778,8119,3
4779,8044,3
4780,8033,3
4781,1105,3
4782,78316,3
4783,78266,3
4784,7080,3
4785,7078,3
4786,7124,3
4787,155509,3
4788,1946,3
4789,1938,3
4790,1936,3
4791,1934,3
4792,50802,3
4793,4444,3
4794,7142,3
4795,2818,3
4796,2817,3
4797,2816,3
4798,87876,3
4799,2844,3
4800,3712,3
4801,3710,3
4802,156726,3
4803,156607,3
4804,4441,3
4805,4438,3
4806,158972,3
4807,42015,3
4808,42007,3
4809,43460,3
4810,42732,3
4811,7206,3
4812,87234,3
4813,893,3
4814,79274,3
4815,8012,3
4816,8008,3
4817,7991,3
4818,869,3
4819,4471,3
4820,4373,3
4821,3743,3
4822,3733,3
4823,160567,3
4824,4424,3
4825,4409,3
4826,113,3
4827,4392,3
4828,86835,3
4829,1051,3
4830,80139,3
4831,7932,3
4832,79879,3
4833,87298,3
4834,7209,3
4835,4442,3
4836,161580,3
4837,163134,3
4838,162600,3
4839,162478,3
4840,3767,3
4841,3760,3
4842,7261,3
4843,888,3
4844,86892,3
4845,7236,3
4846,7225,3
4847,7216,3
4848,50740,3
4849,50189,3
4850,43708,3
4851,2177,3
4852,49647,3
4853,2119,3
4854,2107,3
4855,4347,3
4856,4345,3
4857,2152,3
4858,2147,3
4859,43919,3
4860,50005,3
4861,927,3
4862,86290,3
4863,86295,3
4864,7301,3
4865,7299,3
4866,7297,3
4867,3729,3
4868,3771,3
4869,3769,3
4870,165639,3
4871,4289,3
4872,4285,3
4873,4278,3
4874,7311,3
4875,7310,3
4876,80590,3
4877,80586,3
4878,80241,3
4879,7846,3
4880,935,3
4881,4329,3
4882,4317,3
4883,4300,3
4884,44731,3
4885,166492,3
4886,3813,3
4887,3810,3
4888,3797,3
4889,103,3
4890,49347,3
4891,49284,3
4892,81018,3
4893,80969,3
4894,80862,3
4895,7840,3
4896,7834,3
4897,7812,3
4898,2782,3
4899,4256,3
4900,78,3
4901,45208,3
4902,4219,3
4903,4207,3
4904,4195,3
4905,2708,3
4906,85788,3
4907,85736,3
4908,85354,3
4909,7354,3
4910,7348,3
4911,49280,3
4912,49276,3
4913,49132,3
4914,49130,3
4915,44759,3
4916,170875,3
4917,170813,3
4918,3819,3
4919,4146,3
4920,4131,3
4921,4130,3
4922,2691,3
4923,946,3
4924,944,3
4925,85179,3
4926,1984,3
4927,1981,3
4928,2074,3
4929,2103,3
4930,2102,3
4931,4187,3
4932,177615,3
4933,54,3
4934,4127,3
4935,4117,3
4936,4043,3
4937,4081,3
4938,84187,3
4939,7810,3
4940,2682,3
4941,2681,3
4942,81158,3
4943,2696,3
4944,3839,3
4945,2095,3
4946,175485,3
4947,3837,3
4948,48326,3
4949,30,3
4950,47261,3
4951,47465,3
4952,47491,3
4953,7650,3
4954,83177,3
4955,7619,3
4956,7579,3
4957,7566,3
4958,3908,3
4959,3884,3
4960,178061,3
4961,177763,3
4962,180095,3
4963,179817,3
4964,65982,3
4965,26340,3
4966,65126,3
4967,3158,3
4968,3145,3
4969,2024,3
4970,3964,3
4971,3957,3
4972,47970,3
4973,47725,3
4974,188301,3
4975,4003,3
4976,4000,3
4977,3947,3
4978,182715,3
4979,2026,3
4980,189333,2
4981,184791,2
4982,3906,2
4983,4031,2
4984,178827,2
4985,40,2
4986,179211,2
4987,2044,2
4988,47124,2
4989,48518,2
4990,48596,2
4991,48598,2
4992,3862,2
4993,3879,2
4994,4053,2
4995,4055,2
4996,4061,2
4997,176751,2
4998,7486,2
4999,7493,2
5000,981,2
5001,984,2
5002,7743,2
5003,7753,2
5004,7756,2
5005,81456,2
5006,988,2
5007,82378,2
5008,7564,2
5009,7581,2
5010,7584,2
5011,7614,2
5012,7618,2
5013,7646,2
5014,84847,2
5015,84942,2
5016,7382,2
5017,7395,2
5018,7440,2
5019,81132,2
5020,7767,2
5021,7773,2
5022,2669,2
5023,2674,2
5024,7782,2
5025,7789,2
5026,83827,2
5027,83910,2
5028,84189,2
5029,7449,2
5030,7321,2
5031,2749,2
5032,2766,2
5033,80846,2
5034,7820,2
5035,7841,2
5036,80880,2
5037,7333,2
5038,7352,2
5039,85397,2
5040,85412,2
5041,2733,2
5042,2741,2
5043,941,2
5044,84414,2
5045,84615,2
5046,2790,2
5047,7305,2
5048,86059,2
5049,937,2
5050,7844,2
5051,7883,2
5052,7884,2
5053,7888,2
5054,7889,2
5055,7895,2
5056,80551,2
5057,80615,2
5058,80727,2
5059,85885,2
5060,7307,2
5061,7315,2
5062,87413,2
5063,87444,2
5064,87522,2
5065,79798,2
5066,7925,2
5067,7930,2
5068,7937,2
5069,1055,2
5070,7222,2
5071,86898,2
5072,87194,2
5073,907,2
5074,917,2
5075,86628,2
5076,86817,2
5077,2784,2
5078,7171,2
5079,7175,2
5080,867,2
5081,870,2
5082,8016,2
5083,8024,2
5084,78703,2
5085,78836,2
5086,1085,2
5087,79251,2
5088,896,2
5089,897,2
5090,7192,2
5091,7193,2
5092,7208,2
5093,7212,2
5094,7118,2
5095,7079,2
5096,7082,2
5097,1107,2
5098,1112,2
5099,8035,2
5100,8121,2
5101,885,2
5102,88272,2
5103,2847,2
5104,88672,2
5105,88699,2
5106,88746,2
5107,88954,2
5108,87785,2
5109,2828,2
5110,7089,2
5111,7091,2
5112,7092,2
5113,7093,2
5114,89190,2
5115,841,2
5116,8138,2
5117,8142,2
5118,8167,2
5119,78041,2
5120,1123,2
5121,78174,2
5122,89028,2
5123,89030,2
5124,7107,2
5125,7108,2
5126,7059,2
5127,7067,2
5128,90057,2
5129,90343,2
5130,1151,2
5131,1167,2
5132,1170,2
5133,76060,2
5134,76173,2
5135,77191,2
5136,8195,2
5137,8199,2
5138,8235,2
5139,77798,2
5140,7085,2
5141,7087,2
5142,808,2
5143,90374,2
5144,7050,2
5145,7051,2
5146,7054,2
5147,7056,2
5148,90469,2
5149,90471,2
5150,74948,2
5151,75395,2
5152,8268,2
5153,8270,2
5154,8290,2
5155,89582,2
5156,89761,2
5157,89939,2
5158,6997,2
5159,6999,2
5160,764,2
5161,74668,2
5162,8327,2
5163,8337,2
5164,8363,2
5165,74727,2
5166,74791,2
5167,74851,2
5168,7019,2
5169,7025,2
5170,7030,2
5171,2868,2
5172,6992,2
5173,795,2
5174,91660,2
5175,73881,2
5176,74075,2
5177,74228,2
5178,74275,2
5179,74282,2
5180,8405,2
5181,74452,2
5182,74553,2
5183,779,2
5184,91079,2
5185,2878,2
5186,2886,2
5187,91325,2
5188,91353,2
5189,6994,2
5190,92048,2
5191,73211,2
5192,73290,2
5193,73569,2
5194,8451,2
5195,8477,2
5196,8482,2
5197,8487,2
5198,759,2
5199,760,2
5200,6963,2
5201,6970,2
5202,6981,2
5203,91470,2
5204,91488,2
5205,91622,2
5206,6902,2
5207,2900,2
5208,2903,2
5209,6909,2
5210,6851,2
5211,6856,2
5212,6858,2
5213,2624,2
5214,2625,2
5215,2629,2
5216,2630,2
5217,91671,2
5218,91842,2
5219,6918,2
5220,6945,2
5221,6946,2
5222,2928,2
5223,2929,2
5224,72405,2
5225,8506,2
5226,8521,2
5227,8530,2
5228,8492,2
5229,2614,2
5230,6862,2
5231,6884,2
5232,92264,2
5233,92309,2
5234,92422,2
5235,92439,2
5236,92475,2
5237,6889,2
5238,6812,2
5239,6770,2
5240,8578,2
5241,8582,2
5242,8596,2
5243,8600,2
5244,8605,2
5245,72171,2
5246,72224,2
5247,72294,2
5248,72308,2
5249,92643,2
5250,92694,2
5251,93006,2
5252,6818,2
5253,2927,2
5254,94150,2
5255,94323,2
5256,94405,2
5257,71732,2
5258,8609,2
5259,8610,2
5260,8620,2
5261,2597,2
5262,2607,2
5263,8574,2
5264,6780,2
5265,93723,2
5266,93805,2
5267,93980,2
5268,93297,2
5269,6798,2
5270,2977,2
5271,71248,2
5272,71429,2
5273,8656,2
5274,8677,2
5275,8718,2
5276,1312,2
5277,6720,2
5278,6723,2
5279,6732,2
5280,6734,2
5281,685,2
5282,695,2
5283,6760,2
5284,2962,2
5285,94130,2
5286,6612,2
5287,1325,2
5288,1328,2
5289,1329,2
5290,8724,2
5291,8730,2
5292,8743,2
5293,8748,2
5294,8778,2
5295,8782,2
5296,71131,2
5297,71205,2
5298,703,2
5299,94896,2
5300,95147,2
5301,95182,2
5302,670,2
5303,96004,2
5304,3003,2
5305,96281,2
5306,2585,2
5307,2586,2
5308,8809,2
5309,8813,2
5310,6616,2
5311,6631,2
5312,645,2
5313,95475,2
5314,95497,2
5315,95583,2
5316,6670,2
5317,6684,2
5318,635,2
5319,6547,2
5320,6554,2
5321,97470,2
5322,8830,2
5323,8832,2
5324,2552,2
5325,6568,2
5326,6572,2
5327,6577,2
5328,6579,2
5329,6581,2
5330,96691,2
5331,96815,2
5332,97168,2
5333,668,2
5334,3046,2
5335,6509,2
5336,98279,2
5337,98499,2
5338,2566,2
5339,8848,2
5340,70687,2
5341,70862,2
5342,97643,2
5343,6517,2
5344,6523,2
5345,6530,2
5346,3028,2
5347,97866,2
5348,98083,2
5349,97172,2
5350,6405,2
5351,6410,2
5352,6412,2
5353,6425,2
5354,6428,2
5355,70305,2
5356,8912,2
5357,8919,2
5358,2546,2
5359,98623,2
5360,6442,2
5361,6448,2
5362,6464,2
5363,98122,2
5364,98239,2
5365,3042,2
5366,6376,2
5367,6379,2
5368,100611,2
5369,100810,2
5370,8943,2
5371,8946,2
5372,2515,2
5373,69529,2
5374,69604,2
5375,1341,2
5376,1352,2
5377,69805,2
5378,99437,2
5379,99532,2
5380,99764,2
5381,99910,2
5382,6313,2
5383,6314,2
5384,6320,2
5385,6324,2
5386,6330,2
5387,3077,2
5388,3078,2
5389,2523,2
5390,8974,2
5391,8978,2
5392,69453,2
5393,69516,2
5394,100882,2
5395,101088,2
5396,100553,2
5397,6357,2
5398,6263,2
5399,6265,2
5400,6268,2
5401,6269,2
5402,6280,2
5403,549,2
5404,68959,2
5405,9005,2
5406,25750,2
5407,25788,2
5408,2521,2
5409,3094,2
5410,101415,2
5411,101739,2
5412,101741,2
5413,101765,2
5414,568,2
5415,547,2
5416,6239,2
5417,6244,2
5418,3103,2
5419,102378,2
5420,102684,2
5421,68194,2
5422,68269,2
5423,25827,2
5424,25856,2
5425,25886,2
5426,25898,2
5427,68932,2
5428,68945,2
5429,6254,2
5430,103107,2
5431,103137,2
5432,67534,2
5433,67665,2
5434,1397,2
5435,1406,2
5436,1413,2
5437,102720,2
5438,102880,2
5439,103048,2
5440,6203,2
5441,6216,2
5442,6217,2
5443,6223,2
5444,3120,2
5445,564,2
5446,6159,2
