Unnamed: 0,movieId,popularidade,title,genres
4868,3771,3,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy
4869,3769,3,Thunderbolt and Lightfoot (1974),Action
4870,165639,3,While You Were Fighting: A Thor Mockumentary (2016),Comedy|Fantasy|Sci-Fi
4871,4289,3,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama
4872,4285,3,Frankie and Johnny (1991),Comedy|Romance
4873,4278,3,Triumph of the Will (Triumph des Willens) (1934),Documentary
4874,7311,3,"Goodbye, Mr. Chips (1939)",Drama|Romance
4875,7310,3,Raw Deal (1986),Action
4876,80590,3,Wall Street: Money Never Sleeps (2010),Drama
4877,80586,3,Flipped (2010),Comedy|Drama|Romance
4878,80241,3,Going the Distance (2010),Comedy|Romance
4879,7846,3,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi
4880,935,3,"Band Wagon, The (1953)",Comedy|Musical
4881,4329,3,Rio Bravo (1959),Western
4882,4317,3,Love Potion #9 (1992),Comedy|Romance
4883,4300,3,Bread and Roses (2000),Drama
4884,44731,3,Stay Alive (2006),Horror|Sci-Fi|Thriller
4885,166492,3,Office Christmas Party (2016),Comedy
4886,3813,3,Interiors (1978),Drama
4887,3810,3,White Sands (1992),Drama|Thriller
4888,3797,3,"In Crowd, The (2000)",Thriller
4889,103,3,Unforgettable (1996),Mystery|Sci-Fi|Thriller
4890,49347,3,Fast Food Nation (2006),Drama
4891,49284,3,10 Items or Less (2006),Comedy|Drama|Romance
4892,81018,3,"Illusionist, The (L'illusionniste) (2010)",Animation
4893,80969,3,Never Let Me Go (2010),Drama|Romance|Sci-Fi
4894,80862,3,Catfish (2010),Documentary|Mystery
4895,7840,3,Gunga Din (1939),Adventure|Comedy|War
4896,7834,3,After the Thin Man (1936),Comedy|Crime|Mystery|Romance
4897,7812,3,Babylon 5: Thirdspace (1998),Drama|Sci-Fi
4898,2782,3,Pit and the Pendulum (1961),Horror
4899,4256,3,"Center of the World, The (2001)",Drama
4900,78,3,"Crossing Guard, The (1995)",Action|Crime|Drama|Thriller
4901,45208,3,RV (2006),Adventure|Children|Comedy
4902,4219,3,Girls Just Want to Have Fun (1985),Comedy
4903,4207,3,Navy Seals (1990),Action|Adventure|War
4904,4195,3,"Abominable Dr. Phibes, The (1971)",Horror|Mystery
4905,2708,3,"Autumn Tale, An (Conte d'automne) (1998)",Romance
4906,85788,3,Insidious (2010),Fantasy|Horror|Thriller
4907,85736,3,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
4908,85354,3,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime
4909,7354,3,Mad Dog and Glory (1993),Comedy|Drama|Romance
4910,7348,3,Spartan (2004),Thriller
4911,49280,3,Bobby (2006),Drama
4912,49276,3,Let's Go to Prison (2006),Comedy
4913,49132,3,Shut Up & Sing (2006),Documentary
4914,49130,3,"Good Year, A (2006)",Comedy|Drama|Romance
4915,44759,3,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller
4916,170875,3,The Fate of the Furious (2017),Action|Crime|Drama|Thriller
4917,170813,3,Baywatch (2017),Action|Comedy
4918,3819,3,Tampopo (1985),Comedy
4919,4146,3,"Million Dollar Hotel, The (2001)",Drama|Mystery|Romance
4920,4131,3,Making Mr. Right (1987),Comedy|Romance|Sci-Fi
4921,4130,3,Maid to Order (1987),Comedy|Fantasy
4922,2691,3,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama
4923,946,3,To Be or Not to Be (1942),Comedy|Drama|War
4924,944,3,Lost Horizon (1937),Drama
4925,85179,3,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi
4926,1984,3,Halloween III: Season of the Witch (1982),Horror
4927,1981,3,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
4928,2074,3,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance
4929,2103,3,Tall Tale (1995),Adventure|Children|Fantasy|Western
4930,2102,3,Steamboat Willie (1928),Animation|Children|Comedy|Musical
4931,4187,3,Lilies of the Field (1963),Drama
4932,177615,3,Lady Bird (2017),Comedy
4933,54,3,"Big Green, The (1995)",Children|Comedy
4934,4127,3,"Like Father, Like Son (1987)",Comedy
4935,4117,3,Hope and Glory (1987),Drama
4936,4043,3,At Close Range (1986),Crime|Drama
4937,4081,3,Back to the Beach (1987),Comedy
4938,84187,3,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi
4939,7810,3,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi
4940,2682,3,Limbo (1999),Drama
4941,2681,3,Free Enterprise (1998),Comedy|Romance|Sci-Fi
4942,81158,3,Restrepo (2010),Documentary|War
4943,2696,3,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy
4944,3839,3,Phantasm IV: Oblivion (1998),Horror
4945,2095,3,"Shaggy D.A., The (1976)",Children|Comedy
4946,175485,3,Death Note (2017),Horror|Thriller
4947,3837,3,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
4948,48326,3,All the King's Men (2006),Drama
4949,30,3,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),Crime|Drama
4950,47261,3,"Night Listener, The (2006)",Fantasy|Mystery|Thriller
4951,47465,3,Tideland (2005),Drama|Fantasy|Thriller
4952,47491,3,Adam's Apples (Adams æbler) (2005),Comedy|Drama
4953,7650,3,"Witchfinder General (Conquerer Worm, The) (1968)",Horror
4954,83177,3,Yogi Bear (2010),Children|Comedy
4955,7619,3,"Miracle Worker, The (1962)",Drama
4956,7579,3,Pride and Prejudice (1940),Comedy|Drama|Romance
4957,7566,3,28 Up (1985),Documentary
4958,3908,3,Urban Legends: Final Cut (2000),Horror
4959,3884,3,"Crew, The (2000)",Comedy
4960,178061,3,"I, Tonya (2017)",Drama
4961,177763,3,Murder on the Orient Express (2017),Crime|Drama|Mystery
4962,180095,3,Wonder (2017),Drama
4963,179817,3,Darkest Hour (2017),Drama|War
4964,65982,3,Outlander (2008),Action|Adventure|Sci-Fi
4965,26340,3,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy
4966,65126,3,Choke (2008),Comedy|Drama
4967,3158,3,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
4968,3145,3,Cradle Will Rock (1999),Drama
4969,2024,3,"Rapture, The (1991)",Drama|Mystery
4970,3964,3,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children
4971,3957,3,Billy Jack (1971),Action|Drama
4972,47970,3,"Last Kiss, The (2006)",Comedy|Drama
4973,47725,3,Angel-A (2005),Comedy|Drama|Fantasy|Romance
4974,188301,3,Ant-Man and the Wasp (2018),Action|Adventure|Comedy|Fantasy|Sci-Fi
4975,4003,3,She's Having a Baby (1988),Comedy
4976,4000,3,"Bounty, The (1984)",Adventure|Drama
4977,3947,3,Get Carter (1971),Action|Crime|Drama|Thriller
4978,182715,3,Annihilation (2018),Adventure|Mystery|Sci-Fi|Thriller
4979,2026,3,Disturbing Behavior (1998),Horror|Thriller
4980,189333,2,Mission: Impossible - Fallout (2018),Action|Adventure|Thriller
4981,184791,2,Fred Armisen: Standup for Drummers (2018),Comedy
4982,3906,2,Under Suspicion (2000),Crime|Thriller
4983,4031,2,All the Pretty Horses (2000),Drama|Romance|Western
4984,178827,2,Paddington 2 (2017),Adventure|Animation|Children|Comedy
4985,40,2,"Cry, the Beloved Country (1995)",Drama
4986,179211,2,Christina P: Mother Inferior (2017),Comedy
4987,2044,2,"Devil and Max Devlin, The (1981)",Comedy|Fantasy
4988,47124,2,"Ant Bully, The (2006)",Adventure|Animation|Children|Comedy|Fantasy|IMAX
4989,48518,2,"Texas Chainsaw Massacre: The Beginning, The (2006)",Horror|Thriller
4990,48596,2,"Marine, The (2006)",Action|Drama|Thriller
4991,48598,2,Infamous (2006),Drama
4992,3862,2,About Adam (2000),Comedy
4993,3879,2,"Art of War, The (2000)",Action|Thriller
4994,4053,2,Double Take (2001),Action|Comedy
4995,4055,2,Panic (2000),Drama
4996,4061,2,The Man in the Moon (1991),Drama|Romance
4997,176751,2,American Made (2017),Crime|Thriller
4998,7486,2,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance
4999,7493,2,"Three Faces of Eve, The (1957)",Drama
5000,981,2,Dangerous Ground (1997),Drama
5001,984,2,"Pompatus of Love, The (1996)",Comedy|Drama
5002,7743,2,Explorers (1985),Adventure|Children|Sci-Fi
5003,7753,2,Tuesdays with Morrie (1999),Drama
5004,7756,2,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War
5005,81456,2,Heartbeats (Les amours imaginaires) (2010),Drama|Romance
5006,988,2,Grace of My Heart (1996),Comedy|Drama
5007,82378,2,All Good Things (2010),Drama|Mystery|Thriller
5008,7564,2,Kwaidan (Kaidan) (1964),Horror
5009,7581,2,"Fountainhead, The (1949)",Drama
5010,7584,2,Woman of the Year (1942),Comedy|Romance
5011,7614,2,Oklahoma! (1955),Musical|Romance|Western
5012,7618,2,Chaplin (1992),Drama
5013,7646,2,Rose Red (2002),Horror|Mystery|Thriller
5014,84847,2,Emma (2009),Comedy|Drama|Romance
5015,84942,2,Drive Angry (2011),Action|Fantasy|Thriller
5016,7382,2,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller
5017,7395,2,Cheaper by the Dozen (1950),Comedy|Drama
5018,7440,2,Paper Clips (2004),Documentary
5019,81132,2,Rubber (2010),Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western
5020,7767,2,"Best of Youth, The (La meglio gioventù) (2003)",Drama
5021,7773,2,"Bang, Bang, You're Dead (2002)",Drama
5022,2669,2,Pork Chop Hill (1959),War
5023,2674,2,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy
5024,7782,2,Sniper (1993),Action|Drama
5025,7789,2,"11'09""01 - September 11 (2002)",Drama
5026,83827,2,Marwencol (2010),Documentary
5027,83910,2,"Dilemma, The (2011)",Comedy|Drama
5028,84189,2,I Spit on Your Grave (2010),Crime|Horror|Thriller
5029,7449,2,Godsend (2004),Drama|Horror|Thriller
5030,7321,2,Twisted (2004),Thriller
5031,2749,2,"Morning After, The (1986)",Drama|Mystery
5032,2766,2,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
5033,80846,2,Devil (2010),Horror|Mystery|Thriller
5034,7820,2,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama
5035,7841,2,Children of Dune (2003),Fantasy|Sci-Fi
5036,80880,2,Stone (2010),Drama|Thriller
5037,7333,2,"Corbeau, Le (Raven, The) (1943)",Crime|Drama|Thriller
5038,7352,2,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance
5039,85397,2,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller
5040,85412,2,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror
5041,2733,2,Vibes (1988),Adventure|Comedy|Romance
5042,2741,2,No Mercy (1986),Action|Crime|Thriller
5043,941,2,"Mark of Zorro, The (1940)",Adventure
5044,84414,2,All-Star Superman (2011),Action|Adventure|Animation|Sci-Fi
5045,84615,2,Cedar Rapids (2011),Comedy
5046,2790,2,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller
5047,7305,2,Black Widow (1987),Crime|Drama|Mystery|Thriller
5048,86059,2,Hop (2011),Animation|Children|Comedy
5049,937,2,Love in the Afternoon (1957),Comedy|Romance
5050,7844,2,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy
5051,7883,2,I Walked with a Zombie (1943),Drama|Horror
5052,7884,2,Highway 61 (1991),Comedy
5053,7888,2,How to Succeed in Business Without Really Trying (1967),Comedy|Musical
5054,7889,2,Pat Garrett and Billy the Kid (1973),Western
5055,7895,2,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller
5056,80551,2,Eat Pray Love (2010),Drama|Romance
5057,80615,2,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX
5058,80727,2,Middle Men (2009),Comedy|Crime|Drama
5059,85885,2,Room in Rome (Habitación en Roma) (2010),Drama|Romance
5060,7307,2,Flesh & Blood (1985),Action|Adventure|Drama|War
5061,7315,2,Against the Ropes (2004),Comedy|Drama
5062,87413,2,Bernie (1996),Comedy|Drama
5063,87444,2,Elektra Luxx (2010),Comedy
5064,87522,2,Larry Crowne (2011),Comedy|Drama|Romance
5065,79798,2,I Killed My Mother (J'ai tué ma mère) (2009),Drama
5066,7925,2,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure
5067,7930,2,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller
5068,7937,2,"Silence, The (Tystnaden) (1963)",Drama
5069,1055,2,Shadow Conspiracy (1997),Thriller
5070,7222,2,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
5071,86898,2,"Tree of Life, The (2011)",Drama
5072,87194,2,The Way (2010),Adventure|Comedy|Drama
5073,907,2,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
5074,917,2,"Little Princess, The (1939)",Children|Drama
5075,86628,2,Kill the Irishman (2011),Action|Crime
5076,86817,2,Something Borrowed (2011),Comedy|Drama|Romance
5077,2784,2,"Masque of the Red Death, The (1964)",Horror
5078,7171,2,Aileen: Life and Death of a Serial Killer (2003),Documentary
5079,7175,2,Torque (2004),Action|Crime
5080,867,2,Carpool (1996),Comedy|Crime
5081,870,2,Gone Fishin' (1997),Comedy
5082,8016,2,"Getaway, The (1972)",Action|Crime|Drama|Thriller
5083,8024,2,"Thing Called Love, The (1993)",Comedy|Drama|Romance
5084,78703,2,TiMER (2009),Comedy|Drama|Fantasy|Romance
5085,78836,2,Enter the Void (2009),Drama
5086,1085,2,"Old Man and the Sea, The (1958)",Adventure|Drama
5087,79251,2,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller
5088,896,2,Wild Reeds (Les roseaux sauvages) (1994),Drama
5089,897,2,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War
5090,7192,2,Only the Strong (1993),Action
5091,7193,2,"Adventures of Ford Fairlane, The (1990)",Action|Comedy
5092,7208,2,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror
5093,7212,2,I Was a Male War Bride (1949),Comedy|Romance
5094,7118,2,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987),Animation|Drama|Sci-Fi|War
5095,7079,2,"Hunchback of Notre Dame, The (1939)",Drama
5096,7082,2,That Touch of Mink (1962),Comedy|Romance
5097,1107,2,Loser (1991),Comedy
5098,1112,2,Palookaville (1996),Action|Comedy|Drama
5099,8035,2,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller
5100,8121,2,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy
5101,885,2,Bogus (1996),Children|Drama|Fantasy
5102,88272,2,"Woman, The (2011)",Horror
5103,2847,2,Only Angels Have Wings (1939),Adventure|Drama|Romance
5104,88672,2,Our Idiot Brother (2011),Comedy
5105,88699,2,Death Race 2 (2010),Action|Sci-Fi|Thriller
5106,88746,2,Terri (2011),Comedy
5107,88954,2,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy
5108,87785,2,Takers (2010),Action|Crime|Thriller
5109,2828,2,Dudley Do-Right (1999),Children|Comedy
5110,7089,2,Amarcord (1973),Comedy|Drama
5111,7091,2,Horse Feathers (1932),Comedy
5112,7092,2,Anna Karenina (1935),Drama|Romance
5113,7093,2,"Front Page, The (1974)",Comedy
5114,89190,2,Conan the Barbarian (2011),Action|Adventure|Fantasy
5115,841,2,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror
5116,8138,2,Attack of the Giant Leeches (1959),Horror|Sci-Fi
5117,8142,2,Dead or Alive: Hanzaisha (1999),Action|Crime
5118,8167,2,Captain Blood (1935),Action|Adventure|Romance
5119,78041,2,Killers (2010),Action|Comedy
5120,1123,2,"Perfect Candidate, A (1996)",Documentary
5121,78174,2,Sex and the City 2 (2010),Comedy|Drama|Romance
5122,89028,2,Don't Be Afraid of the Dark (2010),Horror|Thriller
5123,89030,2,Fright Night (2011),Comedy|Horror
5124,7107,2,Foul Play (1978),Comedy|Thriller
5125,7108,2,Crime Story (Zhong an zu) (1993),Action|Crime|Drama
5126,7059,2,National Velvet (1944),Children|Drama
5127,7067,2,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance
5128,90057,2,Take Shelter (2011),Drama
5129,90343,2,Footloose (2011),Comedy|Drama|Musical
5130,1151,2,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy
5131,1167,2,Dear God (1996),Comedy
5132,1170,2,Best of the Best 3: No Turning Back (1995),Action
5133,76060,2,"Slammin' Salmon, The (2009)",Comedy
5134,76173,2,Micmacs (Micmacs à tire-larigot) (2009),Comedy|Crime
5135,77191,2,Death at a Funeral (2010),Comedy
5136,8195,2,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance
5137,8199,2,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller
5138,8235,2,Safety Last! (1923),Action|Comedy|Romance
5139,77798,2,"Nightmare on Elm Street, A (2010)",Fantasy|Horror|Thriller
5140,7085,2,Send Me No Flowers (1964),Comedy|Romance
5141,7087,2,"Passage to India, A (1984)",Adventure|Drama
5142,808,2,Alaska (1996),Adventure|Children
5143,90374,2,Martha Marcy May Marlene (2011),Drama|Thriller
5144,7050,2,Follow the Fleet (1936),Comedy|Musical|Romance
5145,7051,2,"What's New, Pussycat (1965)",Comedy
5146,7054,2,Little Women (1949),Drama
5147,7056,2,"Public Enemy, The (1931)",Action|Crime|Drama
5148,90469,2,Paranormal Activity 3 (2011),Horror
5149,90471,2,Puncture (2011),Drama
5150,74948,2,Harry Brown (2009),Crime|Drama|Thriller
5151,75395,2,Frozen (2010),Drama|Horror|Thriller
5152,8268,2,Point of No Return (1993),Action|Thriller
5153,8270,2,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance
5154,8290,2,Mitchell (1975),Action|Crime
5155,89582,2,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
5156,89761,2,"Dangerous Method, A (2011)",Drama|Thriller
5157,89939,2,Gigi (1949),Comedy
5158,6997,2,Hoffa (1992),Crime|Drama
5159,6999,2,Housesitter (1992),Comedy|Romance
5160,764,2,Heavy (1995),Drama|Romance
5161,74668,2,District 13: Ultimatum (Banlieue 13 - Ultimatum) (2009),Action|Sci-Fi
5162,8327,2,Dolls (2002),Drama|Romance
5163,8337,2,"Caine Mutiny, The (1954)",Drama|War
5164,8363,2,Soul Plane (2004),Comedy
5165,74727,2,Gentlemen of Fortune (Dzhentlmeny udachi) (1972),Comedy|Crime|Drama|Mystery
5166,74791,2,"Town Called Panic, A (Panique au village) (2009)",Animation
5167,74851,2,From Paris with Love (2010),Action|Crime
5168,7019,2,Project X (1987),Comedy|Drama
5169,7025,2,"Midnight Clear, A (1992)",Drama|War
5170,7030,2,Radio Flyer (1992),Drama
5171,2868,2,Fright Night Part II (1988),Horror
5172,6992,2,Guarding Tess (1994),Comedy|Drama
5173,795,2,Somebody to Love (1994),Drama
5174,91660,2,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller
5175,73881,2,3 Idiots (2009),Comedy|Drama|Romance
5176,74075,2,Stan Helsing (2009),Comedy|Horror
5177,74228,2,Triangle (2009),Drama|Horror|Mystery|Thriller
5178,74275,2,I Love You Phillip Morris (2009),Comedy|Drama|Romance
5179,74282,2,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance
5180,8405,2,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
5181,74452,2,"Wolfman, The (2010)",Horror|Thriller
5182,74553,2,"Secret of Kells, The (2009)",Animation|Fantasy
5183,779,2,'Til There Was You (1997),Drama|Romance
5184,91079,2,Like Crazy (2011),Drama|Romance
5185,2878,2,Hell Night (1981),Horror
5186,2886,2,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy
5187,91325,2,Extremely Loud and Incredibly Close (2011),Drama
5188,91353,2,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy
5189,6994,2,"Hard Way, The (1991)",Action|Comedy
5190,92048,2,"Whistleblower, The (2010)",Drama|Thriller
5191,73211,2,Pontypool (2008),Horror|Thriller
5192,73290,2,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
5193,73569,2,Project A 2 ('A' gai wak juk jap) (1987),Action|Comedy|Crime
5194,8451,2,Blackboard Jungle (1955),Drama
5195,8477,2,"Jetée, La (1962)",Romance|Sci-Fi
5196,8482,2,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror
5197,8487,2,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
5198,759,2,Maya Lin: A Strong Clear Vision (1994),Documentary
5199,760,2,Stalingrad (1993),Drama|War
5200,6963,2,Devil's Playground (2002),Documentary
5201,6970,2,Desk Set (1957),Comedy|Romance
5202,6981,2,"Ordet (Word, The) (1955)",Drama
5203,91470,2,Violet & Daisy (2011),Action|Drama
5204,91488,2,"Snowman, The (1982)",Animation|Children|Musical
5205,91622,2,Young Adult (2011),Comedy|Drama
5206,6902,2,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
5207,2900,2,Monkey Shines (1988),Horror|Sci-Fi
5208,2903,2,Psycho III (1986),Horror|Thriller
5209,6909,2,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
5210,6851,2,"Gas, Food, Lodging (1992)",Drama|Romance
5211,6856,2,Yankee Doodle Dandy (1942),Drama|Musical
5212,6858,2,Knife in the Water (Nóz w wodzie) (1962),Drama
5213,2624,2,After Life (Wandafuru raifu) (1998),Drama|Fantasy
5214,2625,2,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller
5215,2629,2,"Love Letter, The (1999)",Comedy|Romance
5216,2630,2,Besieged (a.k.a. L' Assedio) (1998),Drama
5217,91671,2,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy
5218,91842,2,Contraband (2012),Action|Crime|Drama|Thriller
5219,6918,2,"Unvanquished, The (Aparajito) (1957)",Drama
5220,6945,2,My Architect: A Son's Journey (2003),Documentary
5221,6946,2,Looney Tunes: Back in Action (2003),Action|Animation|Children|Fantasy
5222,2928,2,"Razor's Edge, The (1984)",Drama
5223,2929,2,Reds (1981),Drama|Romance
5224,72405,2,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama
5225,8506,2,Fear X (2003),Mystery|Thriller
5226,8521,2,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror
5227,8530,2,Dear Frankie (2004),Drama|Romance
5228,8492,2,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy
5229,2614,2,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi
5230,6862,2,Out of Time (2003),Crime|Drama|Thriller
5231,6884,2,Veronica Guerin (2003),Crime|Drama|Thriller
5232,92264,2,One for the Money (2012),Action|Comedy|Crime
5233,92309,2,"Innkeepers, The (2011)",Horror|Thriller
5234,92422,2,"Woman in Black, The (2012)",Drama|Horror|Thriller
5235,92439,2,"Art of Getting By, The (2011)",Drama|Romance
5236,92475,2,All Watched Over by Machines of Loving Grace (2011),Documentary
5237,6889,2,Brother Bear (2003),Adventure|Animation|Children
5238,6812,2,"Rookie, The (1990)",Action|Comedy|Thriller
5239,6770,2,My Life Without Me (2003),Drama|Romance
5240,8578,2,Undead (2003),Action|Comedy|Horror|Sci-Fi
5241,8582,2,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
5242,8596,2,Revenge of the Pink Panther (1978),Comedy|Crime
5243,8600,2,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
5244,8605,2,Taxi 3 (2003),Action|Comedy
5245,72171,2,Black Dynamite (2009),Action|Comedy
5246,72224,2,Gentlemen Broncos (2009),Comedy
5247,72294,2,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX
5248,72308,2,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi
5249,92643,2,Monsieur Lazhar (2011),Children|Comedy|Drama
5250,92694,2,Perfect Sense (2011),Drama|Romance|Sci-Fi
5251,93006,2,"Very Potter Musical, A (2009)",Comedy|Musical
5252,6818,2,Come and See (Idi i smotri) (1985),Drama|War
5253,2927,2,Brief Encounter (1946),Drama|Romance
5254,94150,2,Hysteria (2011),Comedy|Romance
5255,94323,2,Think Like a Man (2012),Comedy
5256,94405,2,Safe (2012),Action|Crime|Thriller
5257,71732,2,I Sell the Dead (2008),Comedy|Horror
5258,8609,2,Our Hospitality (1923),Comedy
5259,8610,2,All of Me (1984),Comedy|Fantasy
5260,8620,2,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
5261,2597,2,Lost & Found (1999),Comedy|Romance
5262,2607,2,Get Real (1998),Drama|Romance
5263,8574,2,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical
5264,6780,2,"Brief History of Time, A (1991)",Documentary
5265,93723,2,Damsels in Distress (2011),Comedy|Romance
5266,93805,2,Iron Sky (2012),Action|Comedy|Sci-Fi
5267,93980,2,"Three Stooges, The (2012)",Comedy
5268,93297,2,Act of Valor (2012),Action|Thriller|War
5269,6798,2,Bugsy Malone (1976),Children|Comedy|Crime|Musical
5270,2977,2,Crazy in Alabama (1999),Comedy|Drama
5271,71248,2,Extract (2009),Comedy
5272,71429,2,World's Greatest Dad (2009),Comedy|Drama
5273,8656,2,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
5274,8677,2,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi
5275,8718,2,"Snake Pit, The (1948)",Drama
5276,1312,2,Female Perversions (1996),Drama
5277,6720,2,Kuffs (1992),Action|Comedy|Crime
5278,6723,2,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
5279,6732,2,"Hello, Dolly! (1969)",Comedy|Musical|Romance
5280,6734,2,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller
5281,685,2,It's My Party (1996),Drama
5282,695,2,True Crime (1996),Mystery|Thriller
5283,6760,2,In This World (2002),Adventure|Drama
5284,2962,2,Fever Pitch (1997),Comedy|Romance
5285,94130,2,Bully (2011),Documentary
5286,6612,2,Brother's Keeper (1992),Documentary
5287,1325,2,Amityville: A New Generation (1993),Horror
5288,1328,2,"Amityville Curse, The (1990)",Horror
5289,1329,2,Blood for Dracula (Andy Warhol's Dracula) (1974),Horror
5290,8724,2,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
5291,8730,2,To End All Wars (2001),Action|Drama|War
5292,8743,2,Biggles (1986),Adventure|Fantasy|Sci-Fi
5293,8748,2,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy
5294,8778,2,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery
5295,8782,2,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi
5296,71131,2,"Most Hated Family in America, The (2007)",Documentary
5297,71205,2,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller
5298,703,2,Boys (1996),Drama
5299,94896,2,Bernie (2011),Comedy|Crime|Drama
